0.279983,-0.077366667,0.200366667,-0.100933333,-0.237533333,-0.056266667,0.037666667,-0.103833333
0.28665,-0.099366667,0.270366667,-0.040933333,-0.197533333,0.033733333,-0.016333333,-0.170833333
0.293317,-0.037366667,0.263366667,-0.026933333,-0.215533333,-0.029266667,0.017666667,-0.114833333
0.299983,-0.117366667,0.327366667,-0.032933333,-0.208533333,0.103733333,-0.061333333,-0.119833333
0.30665,-0.054366667,0.336366667,-0.016933333,-0.232533333,-0.079266667,0.015666667,-0.140833333
0.313317,-0.005366667,0.230366667,0.018066667,-0.319533333,0.001733333,-0.211333333,-0.085833333
0.319983,-0.059366667,0.207366667,0.052066667,-0.190533333,0.025733333,-0.133333333,-0.074833333
0.32665,-0.149366667,0.142366667,-0.073933333,-0.161533333,0.101733333,-0.233333333,-0.097833333
0.333317,-0.076366667,0.199366667,0.079066667,-0.120533333,0.252733333,-0.175333333,-0.081833333
0.339983,-0.061366667,0.267366667,-0.002933333,-0.129533333,0.057733333,-0.142333333,-0.105833333
0.34665,-0.061366667,0.166366667,0.046066667,-0.203533333,0.065733333,-0.262333333,-0.178833333
0.353317,-0.090366667,0.265366667,-0.014933333,-0.299533333,0.134733333,-0.327333333,-0.079833333
0.359983,-0.146366667,0.204366667,0.013066667,-0.224533333,0.069733333,-0.223333333,-0.171833333
0.36665,-0.157366667,0.288366667,-0.013933333,-0.196533333,0.081733333,-0.118333333,-0.106833333
0.373317,-0.204366667,0.103366667,0.151066667,-0.234533333,0.135733333,-0.181333333,-0.175833333
0.379983,-0.140366667,0.170366667,0.007066667,-0.262533333,0.115733333,-0.386333333,-0.178833333
0.38665,-0.299366667,0.003366667,-0.098933333,-0.178533333,-0.034266667,-0.133333333,-0.251833333
0.393317,-0.147366667,0.226366667,-0.057933333,-0.262533333,0.069733333,-0.173333333,-0.138833333
0.399983,-0.080366667,0.316366667,-0.092933333,-0.262533333,-0.093266667,-0.025333333,-0.223833333
0.40665,-0.021366667,0.202366667,-0.092933333,-0.197533333,-0.025266667,-0.089333333,-0.204833333
0.413317,-0.193366667,0.187366667,0.011066667,-0.158533333,-0.017266667,-0.253333333,-0.221833333
0.419983,-0.124366667,0.132366667,-0.005933333,-0.199533333,0.040733333,-0.329333333,-0.052833333
0.42665,-0.198366667,0.135366667,-0.095933333,-0.191533333,0.215733333,-0.139333333,-0.217833333
0.433317,-0.151366667,0.018366667,-0.084933333,0.088466667,0.060733333,-0.123333333,-0.224833333
0.439983,-0.166366667,-0.017633333,0.018066667,-0.084533333,0.107733333,-0.006333333,-0.208833333
0.44665,-0.183366667,0.096366667,-0.074933333,-0.053533333,0.200733333,-0.242333333,-0.236833333
0.453317,-0.176366667,-0.129633333,-0.081933333,-0.258533333,0.136733333,-0.256333333,-0.120833333
0.459983,-0.130366667,-0.044633333,-0.037933333,-0.105533333,0.299733333,-0.250333333,-0.158833333
0.46665,-0.102366667,-0.089633333,0.059066667,-0.044533333,0.168733333,-0.222333333,-0.164833333
0.473317,-0.251366667,0.008366667,0.050066667,0.038466667,0.155733333,-0.436333333,-0.116833333
0.479983,-0.241366667,-0.054633333,0.058066667,-0.083533333,0.124733333,-0.288333333,-0.140833333
0.48665,-0.079366667,-0.008633333,0.083066667,-0.004533333,0.235733333,-0.221333333,-0.037833333
0.493317,-0.244366667,-0.044633333,0.086066667,0.091466667,0.024733333,-0.102333333,-0.196833333
0.499983,-0.123366667,0.029366667,0.171066667,0.074466667,0.068733333,-0.112333333,-0.162833333
0.50665,-0.219366667,-0.119633333,0.091066667,0.060466667,-0.008266667,-0.221333333,-0.087833333
0.513317,0.061633333,-0.003633333,0.114066667,0.135466667,0.083733333,-0.248333333,-0.169833333
0.519983,-0.134366667,-0.081633333,0.122066667,0.110466667,0.214733333,-0.118333333,-0.161833333
0.52665,-0.269366667,-0.056633333,0.076066667,0.119466667,0.051733333,-0.148333333,-0.190833333
0.533317,-0.146366667,-0.036633333,0.145066667,0.024466667,-0.002266667,-0.139333333,-0.157833333
0.539983,-0.142366667,-0.195633333,0.316066667,-0.023533333,0.063733333,-0.110333333,-0.184833333
0.54665,-0.229366667,0.028366667,0.132066667,0.003466667,0.211733333,-0.235333333,-0.102833333
0.553317,-0.215366667,-0.022633333,0.172066667,0.009466667,-0.010266667,-0.200333333,-0.156833333
0.559983,-0.207366667,-0.073633333,0.200066667,-0.057533333,0.251733333,-0.026333333,-0.190833333
0.56665,-0.247366667,0.075366667,0.190066667,-0.144533333,0.244733333,-0.224333333,-0.185833333
0.573317,-0.249366667,-0.058633333,0.211066667,-0.228533333,0.333733333,-0.084333333,-0.122833333
0.579983,-0.149366667,0.094366667,0.136066667,-0.178533333,0.412733333,-0.097333333,-0.054833333
0.58665,-0.183366667,0.021366667,0.095066667,-0.199533333,0.549733333,0.003666667,-0.034833333
0.593317,-0.127366667,-0.020633333,0.077066667,-0.116533333,0.648733333,-0.169333333,-0.283833333
0.599983,-0.134366667,-0.037633333,0.038066667,-0.207533333,0.616733333,0.009666667,-0.161833333
0.60665,-0.263366667,-0.049633333,0.107066667,-0.247533333,0.687733333,0.028666667,-0.206833333
0.613317,-0.116366667,0.106366667,0.099066667,-0.147533333,0.590733333,0.028666667,-0.212833333
0.619983,-0.146366667,-0.069633333,0.065066667,-0.143533333,0.705733333,0.028666667,-0.193833333
0.62665,-0.283366667,-0.031633333,0.021066667,-0.223533333,0.584733333,-0.077333333,-0.095833333
0.633317,-0.241366667,0.036366667,0.003066667,-0.186533333,0.585733333,0.129666667,-0.103833333
0.639983,-0.239366667,-0.053633333,-0.029933333,-0.219533333,0.599733333,-0.048333333,-0.118833333
0.64665,0.002633333,-0.038633333,6.66667E-05,-0.346533333,0.571733333,-0.056333333,-0.165833333
0.653317,-0.162366667,-0.191633333,-0.029933333,-0.113533333,0.467733333,-0.134333333,-0.200833333
0.659983,-0.360366667,-0.131633333,0.023066667,-0.232533333,0.257733333,0.066666667,-0.113833333
0.66665,-0.266366667,-0.242633333,0.049066667,-0.152533333,0.146733333,0.051666667,-0.198833333
0.673317,-0.242366667,-0.251633333,0.046066667,-0.163533333,0.065733333,-0.009333333,-0.021833333
0.679983,-0.231366667,-0.184633333,-0.077933333,-0.042533333,0.007733333,-0.066333333,-0.182833333
0.68665,-0.346366667,-0.228633333,-0.025933333,-0.054533333,-0.018266667,-0.085333333,-0.225833333
0.693317,-0.061366667,-0.059633333,0.132066667,-0.097533333,-0.073266667,0.085666667,-0.191833333
0.699983,-0.209366667,-0.139633333,0.166066667,-0.027533333,0.094733333,-0.055333333,-0.162833333
0.70665,-0.300366667,-0.184633333,0.007066667,0.077466667,0.024733333,0.026666667,-0.140833333
0.713317,-0.169366667,-0.303633333,0.132066667,-0.056533333,-0.021266667,-0.120333333,-0.164833333
0.719983,-0.268366667,-0.162633333,0.046066667,-0.064533333,-0.049266667,-0.061333333,-0.198833333
0.72665,-0.324366667,-0.206633333,0.074066667,-0.188533333,-0.121266667,-0.169333333,-0.323833333
0.733317,-0.267366667,-0.291633333,0.094066667,-0.181533333,-0.132266667,0.007666667,-0.166833333
0.739983,-0.261366667,-0.173633333,0.010066667,-0.106533333,-0.068266667,-0.032333333,-0.158833333
0.74665,-0.150366667,-0.330633333,-0.062933333,0.005466667,-0.167266667,-0.087333333,-0.300833333
0.753317,-0.335366667,-0.292633333,0.090066667,-0.011533333,-0.161266667,-0.086333333,-0.212833333
0.759983,-0.383366667,-0.142633333,-0.024933333,-0.082533333,-0.233266667,0.085666667,-0.151833333
0.76665,-0.162366667,-0.207633333,0.035066667,0.266466667,-0.092266667,0.011666667,-0.217833333
0.773317,-0.217366667,-0.221633333,-0.014933333,0.120466667,-0.244266667,-0.023333333,-0.294833333
0.779983,-0.124366667,-0.143633333,-0.027933333,0.171466667,-0.222266667,-0.141333333,-0.220833333
0.78665,-0.197366667,-0.222633333,-0.096933333,0.186466667,-0.057266667,-0.186333333,-0.283833333
0.793317,-0.301366667,-0.284633333,0.032066667,0.215466667,-0.157266667,-0.043333333,-0.210833333
0.799983,-0.262366667,-0.187633333,0.009066667,0.297466667,-0.153266667,-0.096333333,-0.306833333
0.80665,-0.292366667,-0.268633333,-0.021933333,0.183466667,-0.269266667,-0.030333333,-0.228833333
0.813317,-0.191366667,-0.219633333,0.032066667,0.239466667,-0.158266667,-0.060333333,-0.156833333
0.819967,-0.204366667,-0.071633333,0.030066667,0.400466667,-0.246266667,-0.026333333,-0.205833333
0.826633,-0.242366667,-0.138633333,0.091066667,0.348466667,-0.169266667,-0.016333333,-0.266833333
0.8333,-0.177366667,-0.115633333,0.165066667,0.240466667,-0.139266667,-0.097333333,-0.248833333
0.839967,-0.340366667,-0.045633333,0.224066667,0.127466667,-0.180266667,-0.151333333,-0.142833333
0.846633,-0.264366667,0.010366667,0.233066667,0.089466667,-0.058266667,0.137666667,-0.179833333
0.8533,-0.269366667,-0.214633333,0.140066667,0.313466667,-0.167266667,-0.018333333,-0.201833333
0.859967,-0.150366667,-0.235633333,0.235066667,0.205466667,-0.138266667,-0.026333333,-0.183833333
0.866633,-0.360366667,-0.110633333,0.146066667,0.181466667,-0.137266667,0.000666667,-0.255833333
0.8733,-0.236366667,-0.081633333,0.214066667,0.048466667,-0.150266667,-0.024333333,-0.134833333
0.879967,-0.292366667,-0.194633333,0.288066667,0.058466667,-0.125266667,0.123666667,-0.157833333
0.886633,-0.347366667,-0.205633333,0.229066667,0.072466667,-0.289266667,-0.131333333,-0.260833333
0.8933,-0.304366667,-0.166633333,0.221066667,0.132466667,-0.219266667,0.054666667,-0.221833333
0.899967,-0.278366667,-0.173633333,0.201066667,0.145466667,-0.165266667,0.102666667,-0.208833333
0.906633,-0.277366667,-0.209633333,0.293066667,0.042466667,-0.158266667,0.046666667,-0.245833333
0.9133,-0.234366667,-0.151633333,0.253066667,0.201466667,-0.214266667,0.100666667,-0.239833333
0.919967,-0.216366667,-0.205633333,0.318066667,0.084466667,-0.194266667,0.163666667,-0.226833333
0.926633,-0.188366667,-0.229633333,0.188066667,0.059466667,-0.116266667,0.243666667,-0.276833333
0.9333,-0.301366667,-0.276633333,0.215066667,0.191466667,-0.242266667,0.110666667,-0.132833333
0.939967,-0.103366667,-0.253633333,0.145066667,0.020466667,-0.256266667,0.185666667,-0.264833333
0.946633,-0.195366667,-0.294633333,0.233066667,-0.002533333,-0.121266667,0.305666667,-0.177833333
0.9533,-0.232366667,-0.298633333,0.154066667,-0.105533333,-0.357266667,0.287666667,-0.203833333
0.959967,-0.249366667,-0.411633333,0.207066667,0.005466667,-0.228266667,0.497666667,-0.149833333
0.966633,-0.261366667,-0.256633333,0.303066667,-0.013533333,-0.258266667,0.560666667,-0.218833333
0.9733,-0.233366667,-0.543633333,0.126066667,-0.039533333,-0.196266667,0.438666667,-0.381833333
0.979967,-0.169366667,-0.295633333,0.177066667,-0.033533333,-0.201266667,0.473666667,-0.256833333
0.986633,-0.260366667,-0.378633333,0.181066667,0.039466667,-0.215266667,0.447666667,-0.150833333
0.9933,-0.254366667,-0.250633333,0.144066667,-0.030533333,-0.172266667,0.429666667,-0.267833333
0.999967,-0.219366667,-0.316633333,0.191066667,-0.084533333,-0.210266667,0.339666667,-0.186833333
1.006633,-0.303366667,-0.130633333,0.102066667,-0.092533333,-0.159266667,0.279666667,-0.187833333
1.0133,-0.345366667,-0.106633333,0.134066667,0.006466667,-0.141266667,0.464666667,-0.348833333
1.019967,-0.368366667,-0.155633333,0.181066667,-0.042533333,-0.197266667,0.225666667,-0.310833333
1.026633,-0.273366667,-0.164633333,0.207066667,-0.003533333,-0.047266667,0.245666667,-0.132833333
1.0333,-0.252366667,-0.188633333,0.148066667,0.099466667,-0.218266667,0.266666667,-0.345833333
1.039967,-0.325366667,-0.174633333,0.152066667,-0.082533333,-0.076266667,0.423666667,-0.280833333
1.046633,-0.290366667,-0.042633333,-0.013933333,0.107466667,-0.007266667,0.345666667,-0.323833333
1.0533,-0.326366667,-0.138633333,0.057066667,-0.075533333,-0.026266667,0.280666667,-0.232833333
1.059967,-0.251366667,-0.197633333,0.092066667,0.087466667,-0.035266667,0.098666667,-0.320833333
1.066633,-0.347366667,-0.117633333,0.100066667,-0.059533333,-0.056266667,0.208666667,-0.191833333
1.0733,-0.282366667,-0.154633333,0.052066667,-0.020533333,-0.135266667,0.037666667,-0.165833333
1.079967,-0.323366667,-0.103633333,0.087066667,-0.106533333,-0.047266667,0.140666667,-0.210833333
1.086633,-0.333366667,-0.072633333,0.132066667,-0.030533333,-0.198266667,0.189666667,-0.274833333
1.0933,-0.380366667,-0.105633333,0.080066667,-0.106533333,-0.300266667,0.149666667,-0.168833333
1.099967,-0.282366667,-0.134633333,0.029066667,-0.121533333,-0.235266667,0.044666667,-0.296833333
1.106633,-0.369366667,-0.074633333,0.042066667,-0.107533333,-0.213266667,0.172666667,-0.268833333
1.1133,-0.190366667,0.104366667,0.073066667,0.107466667,-0.266266667,0.084666667,-0.262833333
1.119967,-0.372366667,-0.014633333,-0.034933333,-0.096533333,-0.390266667,-0.049333333,-0.229833333
1.126633,-0.365366667,-0.014633333,-0.006933333,-0.103533333,-0.166266667,0.080666667,-0.323833333
1.1333,-0.343366667,-0.243633333,-0.010933333,-0.046533333,-0.187266667,-0.041333333,-0.216833333
1.139967,-0.342366667,-0.174633333,-0.001933333,0.010466667,-0.233266667,-0.033333333,-0.348833333
1.146633,-0.299366667,-0.213633333,-0.038933333,0.011466667,-0.209266667,0.007666667,-0.195833333
1.1533,-0.327366667,-0.155633333,-0.023933333,0.033466667,-0.211266667,0.042666667,-0.213833333
1.159967,-0.349366667,-0.193633333,-0.015933333,-0.079533333,-0.364266667,-0.082333333,-0.264833333
1.166633,-0.372366667,-0.098633333,-0.091933333,-0.051533333,-0.269266667,-0.152333333,-0.299833333
1.1733,-0.315366667,-0.034633333,-0.048933333,0.035466667,-0.326266667,0.108666667,-0.240833333
1.179967,-0.327366667,0.084366667,-0.088933333,-0.001533333,-0.327266667,-0.190333333,-0.172833333
1.186633,-0.204366667,-0.142633333,-0.034933333,0.045466667,-0.038266667,-0.081333333,-0.261833333
1.1933,-0.371366667,0.012366667,-0.062933333,-0.035533333,-0.008266667,-0.060333333,-0.241833333
1.199967,-0.315366667,0.065366667,-0.000933333,-0.092533333,0.047733333,0.017666667,-0.187833333
1.206633,-0.297366667,0.048366667,-0.135933333,-0.020533333,0.066733333,0.085666667,-0.258833333
1.2133,-0.301366667,0.059366667,-0.067933333,-0.078533333,0.157733333,-0.073333333,-0.255833333
1.219967,-0.369366667,0.179366667,-0.034933333,-0.057533333,0.083733333,-0.076333333,-0.196833333
1.226633,-0.455366667,0.067366667,-0.021933333,-0.134533333,0.132733333,0.020666667,-0.210833333
1.2333,-0.396366667,0.070366667,-0.068933333,-0.053533333,0.212733333,-0.060333333,-0.378833333
1.239967,-0.345366667,0.142366667,-0.054933333,0.079466667,0.182733333,-0.017333333,-0.321833333
1.246633,-0.247366667,0.017366667,-0.056933333,-0.003533333,0.184733333,0.003666667,-0.326833333
1.2533,-0.433366667,0.117366667,0.089066667,0.131466667,0.326733333,-0.116333333,-0.291833333
1.259967,-0.286366667,0.123366667,-0.031933333,-0.082533333,0.275733333,0.097666667,-0.318833333
1.266633,-0.387366667,0.047366667,-0.059933333,0.014466667,0.165733333,0.108666667,-0.324833333
1.2733,-0.308366667,0.032366667,-0.093933333,0.049466667,0.081733333,0.243666667,-0.301833333
1.279967,-0.240366667,-0.106633333,0.052066667,0.115466667,-0.113266667,0.223666667,-0.331833333
1.286633,-0.412366667,-0.120633333,-0.134933333,0.037466667,-0.159266667,0.260666667,-0.283833333
1.2933,-0.328366667,-0.061633333,-0.130933333,0.064466667,-0.178266667,0.348666667,-0.401833333
1.299967,-0.366366667,0.074366667,-0.044933333,0.098466667,-0.184266667,0.233666667,-0.358833333
1.306633,-0.436366667,0.076366667,-0.059933333,0.008466667,-0.204266667,0.378666667,-0.399833333
1.3133,-0.474366667,-0.047633333,-0.078933333,0.134466667,-0.117266667,0.361666667,-0.354833333
1.319967,-0.429366667,-0.037633333,0.001066667,0.059466667,-0.204266667,0.464666667,-0.336833333
1.326633,-0.398366667,0.004366667,-0.049933333,0.180466667,-0.120266667,0.360666667,-0.315833333
1.3333,-0.394366667,-0.010633333,-0.096933333,0.258466667,-0.236266667,0.583666667,-0.382833333
1.339967,-0.327366667,-0.068633333,-0.088933333,0.340466667,-0.363266667,0.427666667,-0.407833333
1.346633,-0.484366667,-0.231633333,0.021066667,0.423466667,-0.266266667,0.485666667,-0.414833333
1.3533,-0.407366667,-0.231633333,-0.018933333,0.331466667,-0.289266667,0.515666667,-0.346833333
1.359967,-0.403366667,-0.316633333,-0.040933333,0.375466667,-0.348266667,0.423666667,-0.348833333
1.366617,-0.373366667,-0.185633333,0.041066667,0.487466667,-0.209266667,0.465666667,-0.345833333
1.373283,-0.413366667,-0.036633333,0.065066667,0.282466667,-0.159266667,0.311666667,-0.363833333
1.37995,-0.326366667,-0.064633333,-0.000933333,0.313466667,-0.376266667,0.423666667,-0.254833333
1.386617,-0.480366667,-0.026633333,0.031066667,0.274466667,-0.265266667,0.360666667,-0.347833333
1.393283,-0.451366667,-0.257633333,-0.018933333,0.221466667,-0.378266667,0.212666667,-0.246833333
1.39995,-0.309366667,-0.234633333,0.028066667,0.331466667,-0.096266667,0.219666667,-0.453833333
1.406617,-0.346366667,-0.140633333,-0.100933333,0.290466667,-0.271266667,0.285666667,-0.335833333
1.413283,-0.313366667,-0.188633333,-0.137933333,0.168466667,-0.138266667,0.240666667,-0.469833333
1.41995,-0.485366667,-0.175633333,-0.010933333,0.232466667,-0.301266667,0.112666667,-0.356833333
1.426617,-0.336366667,0.018366667,0.084066667,0.267466667,-0.368266667,0.197666667,-0.210833333
1.433283,-0.363366667,-0.010633333,0.128066667,0.158466667,-0.318266667,0.125666667,-0.280833333
1.43995,-0.510366667,0.064366667,-0.091933333,0.137466667,-0.396266667,0.202666667,-0.226833333
1.446617,-0.550366667,0.150366667,-0.012933333,0.084466667,-0.262266667,0.235666667,-0.229833333
1.453283,-0.345366667,0.200366667,-0.126933333,0.156466667,-0.305266667,0.258666667,-0.225833333
1.45995,-0.415366667,0.150366667,-0.036933333,0.041466667,-0.279266667,0.144666667,-0.240833333
1.466617,-0.351366667,0.106366667,-0.140933333,0.180466667,-0.328266667,0.153666667,-0.331833333
1.473283,-0.380366667,0.062366667,-0.102933333,-0.022533333,-0.449266667,0.092666667,-0.256833333
1.47995,-0.422366667,0.113366667,-0.141933333,0.128466667,-0.431266667,0.102666667,-0.324833333
1.486617,-0.513366667,0.074366667,-0.052933333,0.088466667,-0.318266667,0.331666667,-0.306833333
1.493283,-0.486366667,0.012366667,-0.082933333,0.134466667,-0.461266667,0.023666667,-0.319833333
1.49995,-0.396366667,0.200366667,-0.039933333,0.031466667,-0.473266667,0.223666667,-0.356833333
1.506617,-0.358366667,0.049366667,-0.133933333,0.121466667,-0.502266667,0.221666667,-0.292833333
1.513283,-0.403366667,0.135366667,-0.032933333,0.127466667,-0.404266667,0.325666667,-0.330833333
1.51995,-0.433366667,0.028366667,-0.122933333,0.183466667,-0.488266667,0.306666667,-0.380833333
1.526617,-0.481366667,0.323366667,-0.125933333,0.088466667,-0.425266667,0.351666667,-0.315833333
1.533283,-0.488366667,0.158366667,-0.155933333,0.305466667,-0.404266667,0.417666667,-0.353833333
1.53995,-0.465366667,0.223366667,-0.088933333,0.412466667,-0.319266667,0.205666667,-0.344833333
1.546617,-0.444366667,0.225366667,-0.039933333,0.254466667,-0.385266667,0.264666667,-0.394833333
1.553283,-0.456366667,0.356366667,-0.133933333,0.363466667,-0.324266667,0.397666667,-0.436833333
1.55995,-0.427366667,0.208366667,-0.102933333,0.238466667,-0.517266667,0.291666667,-0.331833333
1.566617,-0.431366667,0.399366667,-0.106933333,0.292466667,-0.418266667,0.341666667,-0.308833333
1.573283,-0.530366667,0.360366667,-0.068933333,0.322466667,-0.314266667,0.507666667,-0.331833333
1.57995,-0.497366667,0.261366667,-0.108933333,0.137466667,-0.425266667,0.272666667,-0.401833333
1.586617,-0.396366667,0.309366667,-0.093933333,0.336466667,-0.508266667,0.377666667,-0.329833333
1.593283,-0.471366667,0.209366667,-0.041933333,0.323466667,-0.369266667,0.328666667,-0.412833333
1.59995,-0.409366667,0.277366667,-0.134933333,0.317466667,-0.432266667,0.408666667,-0.410833333
1.606617,-0.545366667,0.178366667,-0.012933333,0.094466667,-0.384266667,0.253666667,-0.473833333
1.613283,-0.467366667,0.164366667,-0.196933333,0.172466667,-0.342266667,0.309666667,-0.401833333
1.61995,-0.496366667,0.025366667,-0.058933333,0.289466667,-0.293266667,0.089666667,-0.411833333
1.626617,-0.440366667,0.041366667,-0.149933333,0.203466667,-0.399266667,0.204666667,-0.446833333
1.633283,-0.465366667,-0.023633333,-0.169933333,0.131466667,-0.243266667,0.251666667,-0.286833333
1.63995,-0.606366667,0.040366667,-0.104933333,0.192466667,-0.220266667,0.124666667,-0.360833333
1.646617,-0.538366667,-0.007633333,-0.107933333,0.328466667,-0.132266667,0.049666667,-0.386833333
1.653283,-0.531366667,0.053366667,-0.158933333,0.031466667,-0.165266667,-0.018333333,-0.301833333
1.65995,-0.564366667,0.131366667,-0.213933333,0.226466667,0.008733333,0.178666667,-0.318833333
1.666617,-0.503366667,0.039366667,-0.171933333,0.203466667,0.098733333,0.045666667,-0.326833333
1.673283,-0.417366667,0.186366667,-0.197933333,0.064466667,0.091733333,0.088666667,-0.527833333
1.67995,-0.515366667,0.138366667,-0.210933333,0.240466667,0.070733333,0.238666667,-0.325833333
1.686617,-0.529366667,0.166366667,-0.153933333,0.067466667,0.116733333,0.121666667,-0.294833333
1.693283,-0.524366667,0.124366667,-0.335933333,-0.046533333,-0.140266667,0.278666667,-0.504833333
1.69995,-0.496366667,0.110366667,-0.233933333,0.007466667,-0.073266667,0.316666667,-0.302833333
1.706617,-0.525366667,0.113366667,-0.210933333,0.058466667,-0.197266667,0.083666667,-0.428833333
1.713283,-0.573366667,0.335366667,-0.207933333,0.093466667,-0.116266667,0.222666667,-0.354833333
1.71995,-0.625366667,0.187366667,-0.276933333,-0.029533333,-0.286266667,0.133666667,-0.314833333
1.726617,-0.491366667,0.201366667,-0.176933333,-0.057533333,-0.332266667,0.100666667,-0.400833333
1.733283,-0.493366667,0.085366667,-0.157933333,0.023466667,-0.152266667,0.100666667,-0.489833333
1.73995,-0.505366667,0.277366667,-0.273933333,0.018466667,-0.284266667,0.183666667,-0.377833333
1.746617,-0.545366667,0.272366667,-0.166933333,0.026466667,-0.296266667,0.116666667,-0.449833333
1.753283,-0.703366667,0.090366667,-0.250933333,0.039466667,-0.286266667,0.173666667,-0.316833333
1.75995,-0.569366667,-0.085633333,-0.309933333,-0.119533333,-0.231266667,0.210666667,-0.375833333
1.766617,-0.462366667,0.057366667,-0.276933333,-0.067533333,-0.263266667,0.356666667,-0.435833333
1.773283,-0.558366667,0.117366667,-0.154933333,-0.080533333,-0.392266667,0.300666667,-0.412833333
1.77995,-0.550366667,-0.092633333,-0.275933333,-0.062533333,-0.418266667,0.343666667,-0.393833333
1.786617,-0.574366667,-0.023633333,-0.188933333,-0.093533333,-0.394266667,0.378666667,-0.404833333
1.793283,-0.393366667,0.038366667,-0.180933333,-0.003533333,-0.488266667,0.288666667,-0.398833333
1.79995,-0.540366667,-0.043633333,-0.221933333,0.010466667,-0.483266667,0.435666667,-0.452833333
1.806617,-0.625366667,-0.060633333,-0.230933333,-0.106533333,-0.364266667,0.316666667,-0.393833333
